transaction_id,timestamp,amount,ml_probability,graph_ring_score,graph_ring_candidate,decision,is_intervention,primary_trigger,policy_version
11316,2025-03-04 15:45:15,3757.58,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11317,2025-03-04 15:53:58,5544.12,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11318,2025-03-04 15:59:42,3350.55,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11319,2025-03-04 16:00:48,1557.82,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11320,2025-03-04 16:00:54,5796.18,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11321,2025-03-04 16:00:55,2038.63,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11322,2025-03-04 16:05:33,2825.83,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11323,2025-03-04 16:06:14,997.76,0.0001,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11324,2025-03-04 16:07:02,3306.19,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11325,2025-03-04 16:08:14,9353.68,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11326,2025-03-04 16:09:56,1491.88,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11327,2025-03-04 16:12:10,1347.88,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11328,2025-03-04 16:12:56,314.2,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11329,2025-03-04 16:15:20,506.22,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11330,2025-03-04 16:17:14,6627.9,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11331,2025-03-04 16:18:44,2804.29,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11332,2025-03-04 16:23:15,1035.21,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11333,2025-03-04 16:23:42,912.41,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11334,2025-03-04 16:32:59,7840.07,0.0,0.0,0,REVIEW,1,SEVERE_AMOUNT_ANOMALY,sentinelrisk-policy-v1
11335,2025-03-04 16:43:34,1340.04,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11336,2025-03-04 16:45:12,1140.65,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11337,2025-03-04 16:49:46,4538.95,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11338,2025-03-04 16:55:16,1448.04,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11339,2025-03-04 16:58:52,918.97,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11340,2025-03-04 16:59:13,1320.76,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11341,2025-03-04 16:59:32,618.22,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11342,2025-03-04 16:59:40,1969.93,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11343,2025-03-04 17:03:17,839.02,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11344,2025-03-04 17:06:34,1918.75,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11345,2025-03-04 17:07:00,6634.35,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11346,2025-03-04 17:09:58,3023.16,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11347,2025-03-04 17:10:49,3881.52,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11348,2025-03-04 17:14:52,1257.75,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11349,2025-03-04 17:16:39,887.67,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11350,2025-03-04 17:21:52,2481.34,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11351,2025-03-04 17:23:09,2587.45,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11352,2025-03-04 17:24:49,1064.04,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11353,2025-03-04 17:25:12,873.28,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11354,2025-03-04 17:26:00,2522.82,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11355,2025-03-04 17:34:52,640.7,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11356,2025-03-04 17:35:29,2671.43,0.0001,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11357,2025-03-04 17:37:05,1870.08,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11358,2025-03-04 17:39:21,302.29,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11359,2025-03-04 17:50:30,10079.88,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11360,2025-03-04 17:52:47,5056.16,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11361,2025-03-04 17:53:08,7310.59,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11362,2025-03-04 17:53:53,1277.37,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11363,2025-03-04 17:58:23,1364.56,0.0002,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11364,2025-03-04 18:03:00,1266.84,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11365,2025-03-04 18:03:16,2844.31,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11366,2025-03-04 18:08:40,1681.14,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11367,2025-03-04 18:11:06,3390.83,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11368,2025-03-04 18:12:53,4361.4,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11369,2025-03-04 18:13:18,936.35,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11370,2025-03-04 18:15:06,693.41,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11371,2025-03-04 18:15:07,4618.21,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11372,2025-03-04 18:18:23,3872.82,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11373,2025-03-04 18:19:35,3502.02,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11374,2025-03-04 18:20:31,1305.61,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11375,2025-03-04 18:31:57,698.83,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11376,2025-03-04 18:33:13,2969.37,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11377,2025-03-04 18:38:42,1230.21,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11378,2025-03-04 18:42:18,851.4,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11379,2025-03-04 18:42:52,2433.95,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11380,2025-03-04 18:43:23,268.93,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11381,2025-03-04 18:46:37,4437.27,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11382,2025-03-04 18:46:41,7132.45,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11383,2025-03-04 18:47:22,1391.01,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11384,2025-03-04 18:49:13,1792.93,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11385,2025-03-04 18:49:58,811.0,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11386,2025-03-04 19:01:11,2241.91,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11387,2025-03-04 19:02:46,1919.06,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11388,2025-03-04 19:03:05,461.33,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11389,2025-03-04 19:03:50,2210.8,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11390,2025-03-04 19:04:28,3664.87,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11391,2025-03-04 19:05:42,770.54,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11392,2025-03-04 19:07:29,1002.03,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11393,2025-03-04 19:08:19,930.4,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11394,2025-03-04 19:09:13,2902.52,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11395,2025-03-04 19:11:00,1599.64,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11396,2025-03-04 19:20:57,1388.29,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11397,2025-03-04 19:23:10,1735.23,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11398,2025-03-04 19:27:23,1206.15,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11399,2025-03-04 19:28:11,1782.52,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11400,2025-03-04 19:32:09,818.53,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11401,2025-03-04 19:34:03,407.0,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11402,2025-03-04 19:37:46,4925.24,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11403,2025-03-04 19:39:24,2716.34,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11404,2025-03-04 19:42:37,290.29,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11405,2025-03-04 19:43:42,1746.64,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11406,2025-03-04 19:45:35,1119.41,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11407,2025-03-04 19:47:53,581.21,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11408,2025-03-04 19:49:51,2203.1,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11409,2025-03-04 19:50:21,2573.52,0.0003,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11410,2025-03-04 19:52:33,945.67,0.0001,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11411,2025-03-04 19:57:26,694.82,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11412,2025-03-04 20:00:09,722.12,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11413,2025-03-04 20:05:59,1256.38,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11414,2025-03-04 20:06:39,857.71,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11415,2025-03-04 20:09:38,6293.59,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11416,2025-03-04 20:16:59,4494.73,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11417,2025-03-04 20:18:41,403.53,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11418,2025-03-04 20:20:54,1895.06,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11419,2025-03-04 20:23:10,358.19,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11420,2025-03-04 20:30:27,4062.46,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11421,2025-03-04 20:30:46,1755.37,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11422,2025-03-04 20:33:11,1562.13,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11423,2025-03-04 20:37:02,1957.16,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11424,2025-03-04 20:37:42,707.4,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11425,2025-03-04 20:43:45,1243.42,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11426,2025-03-04 20:44:32,4737.65,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11427,2025-03-04 20:45:41,1008.24,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11428,2025-03-04 20:46:20,2044.3,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11429,2025-03-04 20:47:50,1677.77,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11430,2025-03-04 20:51:41,337.4,0.0003,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11431,2025-03-04 20:52:49,2010.35,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11432,2025-03-04 20:53:56,1468.58,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11433,2025-03-04 20:57:25,3229.76,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11434,2025-03-04 21:11:58,1181.02,0.0002,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11435,2025-03-04 21:14:27,550.88,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11436,2025-03-04 21:18:22,1462.36,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11437,2025-03-04 21:20:27,1264.68,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11438,2025-03-04 21:21:11,2268.59,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11439,2025-03-04 21:23:16,417.33,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11440,2025-03-04 21:26:11,1510.03,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11441,2025-03-04 21:26:40,2467.78,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11442,2025-03-04 21:28:57,3208.58,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11443,2025-03-04 21:30:26,1137.8,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11444,2025-03-04 21:33:27,1620.25,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11445,2025-03-04 21:33:28,3381.22,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11446,2025-03-04 21:34:11,1291.43,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11447,2025-03-04 21:36:56,1117.64,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11448,2025-03-04 21:43:14,1879.33,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11449,2025-03-04 21:44:40,1025.94,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11450,2025-03-04 21:48:43,8827.34,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11451,2025-03-04 21:53:07,6547.19,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11452,2025-03-04 21:53:47,783.38,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11453,2025-03-04 21:59:01,1004.1,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11454,2025-03-04 22:01:13,1803.52,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11455,2025-03-04 22:08:29,3414.39,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11456,2025-03-04 22:22:59,2434.69,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11457,2025-03-04 22:27:55,2648.04,0.0001,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11458,2025-03-04 22:33:31,1804.27,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11459,2025-03-04 22:42:45,6193.42,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11460,2025-03-04 22:43:00,6116.04,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11461,2025-03-04 22:53:51,2140.82,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11462,2025-03-04 22:57:29,1980.29,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11463,2025-03-04 22:58:57,4188.32,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11464,2025-03-04 23:00:36,2045.01,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11465,2025-03-04 23:05:06,1222.61,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11466,2025-03-04 23:06:32,1373.82,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11467,2025-03-04 23:08:56,817.79,0.0001,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11468,2025-03-04 23:12:10,1002.0,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11469,2025-03-04 23:14:08,5008.12,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11470,2025-03-04 23:14:16,3322.73,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11471,2025-03-04 23:25:26,1926.19,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11472,2025-03-04 23:26:13,923.77,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11473,2025-03-04 23:27:13,2901.24,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11474,2025-03-04 23:31:57,280.53,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11475,2025-03-04 23:34:09,590.38,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11476,2025-03-04 23:39:12,2042.04,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11477,2025-03-04 23:39:24,776.72,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11478,2025-03-04 23:45:38,2218.58,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11479,2025-03-04 23:45:43,1001.41,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11480,2025-03-04 23:51:58,1531.87,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11481,2025-03-04 23:53:08,787.84,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11482,2025-03-04 23:53:50,2524.22,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11483,2025-03-04 23:57:20,1429.17,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11484,2025-03-04 23:57:27,584.83,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11485,2025-03-04 23:57:35,855.25,0.0001,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11486,2025-03-04 23:59:00,2932.13,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11487,2025-03-05 00:22:09,2774.58,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11488,2025-03-05 00:37:17,3215.0,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11489,2025-03-05 00:53:02,639.77,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11490,2025-03-05 00:53:08,887.64,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11491,2025-03-05 01:00:44,9909.23,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11492,2025-03-05 01:09:04,1792.42,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11493,2025-03-05 01:16:58,1961.0,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11494,2025-03-05 01:46:48,20654.21,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11495,2025-03-05 01:50:48,551.76,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11496,2025-03-05 01:59:29,2219.78,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11497,2025-03-05 02:39:44,1180.93,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11498,2025-03-05 03:26:26,3343.74,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11499,2025-03-05 03:40:15,4797.03,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11500,2025-03-05 03:50:00,2460.37,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11501,2025-03-05 03:50:13,958.57,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11502,2025-03-05 03:54:32,1269.78,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11503,2025-03-05 04:13:43,3568.6,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11504,2025-03-05 04:15:39,4511.08,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11505,2025-03-05 04:16:50,12438.76,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11506,2025-03-05 05:06:50,6083.34,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11507,2025-03-05 05:17:30,1571.3,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11508,2025-03-05 05:35:15,6260.37,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11509,2025-03-05 05:51:05,1835.44,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11510,2025-03-05 05:56:35,3166.36,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11511,2025-03-05 05:58:32,1526.96,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11512,2025-03-05 06:39:14,1851.0,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11513,2025-03-05 06:40:17,2276.26,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11514,2025-03-05 06:46:51,3094.0,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11515,2025-03-05 06:49:47,2100.61,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11516,2025-03-05 06:53:51,1607.9,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11517,2025-03-05 06:54:49,652.67,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11518,2025-03-05 07:04:58,1307.86,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11519,2025-03-05 07:11:07,920.16,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11520,2025-03-05 07:17:59,1778.39,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11521,2025-03-05 07:20:43,647.33,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11522,2025-03-05 07:25:39,967.41,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
11523,2025-03-05 07:25:41,2620.64,0.0,0.0,0,APPROVE,0,APPROVED_LOW_RISK,sentinelrisk-policy-v1
