id,merchant_id,customer_id,device_id,payment_instrument_id,amount,currency,timestamp,status,is_fraud,fraud_archetype,fraud_case_id,is_fraud_ground_truth
680,1207,17715,23165,23825,2187.25,INR,2025-01-17 01:50:13,captured,False,none,,False
681,342,1039,1342,1396,1081.74,INR,2025-01-17 04:19:37,captured,False,none,,False
682,528,31189,40754,41966,817.36,INR,2025-01-17 05:22:52,captured,False,none,,False
683,1275,584,753,787,2882.25,INR,2025-01-17 05:47:07,captured,False,none,,False
684,1120,3163,4126,4269,2818.4,INR,2025-01-17 06:03:32,captured,False,none,,False
685,403,21025,27464,28262,1282.95,INR,2025-01-17 06:07:51,captured,False,none,,False
686,1045,24692,32247,33243,4039.72,INR,2025-01-17 06:08:56,captured,False,none,,False
687,101,29325,38328,39475,2781.03,INR,2025-01-17 06:21:41,captured,False,none,,False
688,1118,19510,8552,26236,614.9,INR,2025-01-17 06:25:42,captured,False,none,,False
689,1123,20187,26380,27134,2662.07,INR,2025-01-17 06:52:31,captured,False,none,,False
690,570,34535,45141,46484,5034.42,INR,2025-01-17 06:56:44,captured,False,none,,False
691,694,2572,3356,3483,1013.23,INR,2025-01-17 07:13:07,captured,False,none,,False
692,1184,39227,51285,52780,1858.96,INR,2025-01-17 07:44:26,captured,True,none,,False
693,1272,3685,4840,4966,2098.07,INR,2025-01-17 08:21:30,failed,False,none,,False
694,1448,7155,9348,9626,4597.33,INR,2025-01-17 08:26:51,captured,False,none,,False
695,972,29556,38625,39782,4056.34,INR,2025-01-17 08:27:14,captured,False,none,,False
696,864,17898,23400,24088,4436.74,INR,2025-01-17 08:50:29,captured,False,none,,False
697,235,32157,42010,43268,1009.47,INR,2025-01-17 08:52:44,captured,False,none,,False
698,1124,38812,50750,52227,957.22,INR,2025-01-17 08:54:53,captured,False,none,,False
699,1453,664,854,895,3849.58,INR,2025-01-17 09:01:04,captured,False,none,,False
700,199,10730,14012,14451,9283.68,INR,2025-01-17 09:05:15,captured,False,none,,False
701,1450,36818,48127,49543,1526.65,INR,2025-01-17 09:11:32,captured,False,none,,False
702,314,5130,6726,6901,1288.23,INR,2025-01-17 09:21:45,captured,False,none,,False
703,150,5634,7396,7583,18879.49,INR,2025-01-17 09:41:47,captured,False,none,,False
704,811,22164,28970,29806,5437.59,INR,2025-01-17 09:49:34,failed,False,none,,False
705,66,13586,17733,18281,1975.14,INR,2025-01-17 09:55:30,captured,False,none,,False
706,182,14274,18627,19208,3069.16,INR,2025-01-17 10:10:37,captured,False,none,,False
707,877,32731,42752,44063,438.46,INR,2025-01-17 10:21:47,captured,False,none,,False
708,961,14778,19301,19885,3223.39,INR,2025-01-17 10:24:52,captured,False,none,,False
709,776,24166,31575,32518,3069.21,INR,2025-01-17 10:26:34,captured,False,none,,False
710,1397,10737,14020,14460,9497.95,INR,2025-01-17 10:26:40,captured,False,none,,False
711,1474,16292,21300,21920,3112.89,INR,2025-01-17 10:26:56,captured,False,none,,False
712,1184,38254,50024,51474,1268.98,INR,2025-01-17 10:44:26,captured,False,none,,False
713,1167,19302,25241,25941,1101.5,INR,2025-01-17 10:48:55,failed,False,none,,False
714,864,26529,34638,35696,2036.37,INR,2025-01-17 11:08:34,captured,False,none,,False
715,81,8002,10456,10756,550.07,INR,2025-01-17 11:21:17,captured,False,none,,False
716,386,21960,28706,29535,1082.08,INR,2025-01-17 11:26:39,captured,False,none,,False
717,653,35772,46755,48162,563.65,INR,2025-01-17 11:30:32,captured,False,none,,False
718,566,35772,46755,48162,977.37,INR,2025-01-17 11:39:56,cancelled,False,none,,False
719,354,33653,43970,45309,3697.99,INR,2025-01-17 11:45:22,captured,False,none,,False
720,718,18864,24654,25360,1827.23,INR,2025-01-17 11:50:38,captured,False,none,,False
721,1426,31189,40754,41966,763.54,INR,2025-01-17 12:09:17,captured,False,none,,False
722,1193,28399,37120,38211,8370.48,INR,2025-01-17 12:09:25,captured,False,none,,False
723,434,36438,47628,49042,7824.54,INR,2025-01-17 12:16:16,captured,False,none,,False
724,164,237,306,322,4457.67,INR,2025-01-17 12:16:37,captured,False,none,,False
725,801,32899,42972,44297,1043.86,INR,2025-01-17 12:18:19,captured,False,none,,False
726,736,27466,35888,36970,4395.14,INR,2025-01-17 12:18:59,captured,False,none,,False
727,598,33705,44034,45378,566.44,INR,2025-01-17 12:24:28,captured,False,none,,False
728,240,8262,10796,11115,2827.97,INR,2025-01-17 12:26:09,captured,True,none,,False
729,1294,22231,29065,29898,852.07,INR,2025-01-17 12:29:50,captured,False,none,,False
730,241,27283,35645,36715,934.9,INR,2025-01-17 12:31:20,captured,False,none,,False
731,379,32943,43034,44361,1522.59,INR,2025-01-17 12:38:50,captured,False,none,,False
732,544,15081,19697,20296,911.94,INR,2025-01-17 12:51:41,captured,False,none,,False
733,1283,33245,43429,44772,1484.78,INR,2025-01-17 12:59:56,cancelled,False,none,,False
734,1451,25600,33443,34448,2477.1,INR,2025-01-17 13:05:13,captured,False,none,,False
735,782,19025,24873,25569,1089.18,INR,2025-01-17 13:08:14,captured,False,none,,False
736,23,23522,30738,31636,1022.72,INR,2025-01-17 13:22:30,captured,False,none,,False
737,1025,39638,51827,53344,956.74,INR,2025-01-17 13:25:01,captured,False,none,,False
738,1206,6241,8173,8396,6265.52,INR,2025-01-17 13:51:51,captured,False,none,,False
739,304,39620,51802,53320,6044.49,INR,2025-01-17 13:54:05,captured,False,none,,False
740,1363,31097,40634,41853,2305.02,INR,2025-01-17 13:54:26,captured,False,none,,False
741,135,17385,22735,23382,3324.43,INR,2025-01-17 13:57:06,captured,False,none,,False
742,478,6246,8178,8403,5602.86,INR,2025-01-17 14:05:52,captured,False,none,,False
743,39,25099,32772,33772,421.01,INR,2025-01-17 14:26:19,captured,False,none,,False
744,633,38642,50533,51997,4598.28,INR,2025-01-17 14:36:00,captured,False,none,,False
745,253,4547,5988,6130,1077.64,INR,2025-01-17 14:36:20,captured,False,none,,False
746,28,36522,47731,49156,4748.75,INR,2025-01-17 14:39:15,captured,False,none,,False
747,1052,32289,42180,43459,2056.58,INR,2025-01-17 14:40:15,cancelled,False,none,,False
748,271,14110,18408,18987,3849.93,INR,2025-01-17 15:00:52,captured,False,none,,False
749,1312,39618,51799,53318,5607.34,INR,2025-01-17 15:12:48,captured,False,none,,False
750,801,17175,22444,23081,299.94,INR,2025-01-17 15:22:25,captured,False,none,,False
751,1421,21733,28415,29224,1130.44,INR,2025-01-17 15:23:22,captured,False,none,,False
752,334,25307,33053,34044,3218.63,INR,2025-01-17 15:25:02,captured,False,none,,False
753,678,15609,20388,21002,6206.27,INR,2025-01-17 15:25:54,captured,False,none,,False
754,1474,26044,34003,35042,6234.39,INR,2025-01-17 15:41:31,captured,False,none,,False
755,189,8808,11520,11862,872.68,INR,2025-01-17 15:46:47,captured,False,none,,False
756,1127,25590,33430,34437,6981.66,INR,2025-01-17 15:51:41,captured,False,none,,False
757,1019,3622,4753,4884,3665.13,INR,2025-01-17 16:01:48,captured,False,none,,False
758,1137,31797,41533,42780,948.06,INR,2025-01-17 16:07:48,captured,False,none,,False
759,592,20788,27154,27938,928.07,INR,2025-01-17 16:08:59,captured,False,none,,False
760,1045,33420,43662,45001,3383.1,INR,2025-01-17 16:34:12,captured,False,none,,False
761,912,10933,14277,14722,1163.13,INR,2025-01-17 16:35:11,captured,False,none,,False
762,941,1141,1470,1531,1383.1,INR,2025-01-17 16:48:21,captured,False,none,,False
763,930,17410,22761,23414,1215.45,INR,2025-01-17 17:32:32,captured,True,none,,False
764,1252,26141,34127,35178,4301.28,INR,2025-01-17 17:49:13,captured,False,none,,False
765,820,16274,21272,21896,1455.5,INR,2025-01-17 17:51:21,captured,False,none,,False
766,1215,36389,47564,48973,788.57,INR,2025-01-17 17:52:18,captured,False,none,,False
767,249,5532,7259,7438,1403.09,INR,2025-01-17 17:55:21,failed,False,none,,False
768,1003,27585,36043,37139,2720.53,INR,2025-01-17 17:56:59,captured,False,none,,False
769,253,24346,31816,32770,1253.63,INR,2025-01-17 18:11:22,captured,False,none,,False
770,93,17269,22571,23214,1469.61,INR,2025-01-17 18:11:55,captured,False,none,,False
771,1080,10456,13656,14068,1017.13,INR,2025-01-17 18:20:06,captured,False,none,,False
772,583,27664,36153,37245,1201.77,INR,2025-01-17 18:27:44,captured,False,none,,False
773,887,18465,24142,24837,2272.11,INR,2025-01-17 18:29:53,captured,False,none,,False
774,810,31825,41568,42815,1219.36,INR,2025-01-17 18:51:23,captured,False,none,,False
775,1474,36520,47728,49153,3416.55,INR,2025-01-17 19:01:49,captured,False,none,,False
776,646,8086,10563,10870,3130.61,INR,2025-01-17 19:07:45,captured,False,none,,False
777,801,12127,15821,16302,564.76,INR,2025-01-17 19:19:35,captured,False,none,,False
778,1418,21761,28449,29266,6060.02,INR,2025-01-17 19:20:35,failed,False,none,,False
779,1010,21222,27732,28528,974.26,INR,2025-01-17 19:38:05,captured,False,none,,False
780,18,23812,31117,32033,3837.56,INR,2025-01-17 19:38:45,captured,False,none,,False
781,895,10786,14084,14529,1751.48,INR,2025-01-17 19:40:40,captured,False,none,,False
782,1118,38116,49845,51282,1312.42,INR,2025-01-17 19:42:11,captured,False,none,,False
783,793,25674,33545,34543,1180.52,INR,2025-01-17 19:59:31,captured,False,none,,False
784,1407,35170,45978,47350,1234.81,INR,2025-01-17 20:06:08,cancelled,False,none,,False
785,393,37729,49333,50773,3093.17,INR,2025-01-17 20:11:44,captured,False,none,,False
786,1272,8552,11178,11493,801.86,INR,2025-01-17 20:58:49,captured,False,none,,False
787,89,6652,8700,8955,2832.21,INR,2025-01-17 21:02:19,captured,False,none,,False
788,1114,7908,10336,10634,877.23,INR,2025-01-17 21:29:38,captured,False,none,,False
789,104,38076,49797,51236,1190.15,INR,2025-01-17 21:41:09,captured,False,none,,False
790,1217,15344,20034,20646,2261.45,INR,2025-01-17 21:55:05,captured,False,none,,False
791,314,30975,40471,41695,1453.72,INR,2025-01-17 21:55:11,cancelled,False,none,,False
792,859,12398,16172,16667,1189.16,INR,2025-01-17 22:16:01,captured,False,none,,False
793,519,39146,16090,52677,8263.57,INR,2025-01-17 22:16:19,captured,False,none,,False
794,1325,20418,26681,27441,1082.63,INR,2025-01-17 22:23:09,captured,False,none,,False
795,779,17926,23437,24127,1327.62,INR,2025-01-17 22:34:19,captured,False,none,,False
796,988,16820,21972,22617,1334.31,INR,2025-01-17 22:57:59,captured,False,none,,False
797,859,25616,33466,34468,2024.38,INR,2025-01-17 23:03:54,captured,False,none,,False
798,1313,1279,1655,1720,2176.83,INR,2025-01-17 23:17:37,captured,True,none,,False
799,1204,7002,9162,9432,873.64,INR,2025-01-17 23:39:38,captured,False,none,,False
800,793,22997,30037,30928,463.36,INR,2025-01-18 00:04:19,captured,False,none,,False
801,291,6729,8800,9060,3768.6,INR,2025-01-18 00:28:53,captured,False,none,,False
802,1346,13962,18216,18782,1994.35,INR,2025-01-18 01:03:27,captured,False,none,,False
803,955,574,739,772,1646.71,INR,2025-01-18 03:59:41,captured,False,none,,False
804,1300,8474,11072,11392,2294.48,INR,2025-01-18 04:25:24,captured,False,none,,False
805,69,10321,13486,13893,2237.01,INR,2025-01-18 04:35:32,captured,False,none,,False
806,208,35772,46755,48162,896.74,INR,2025-01-18 05:32:57,captured,False,none,,False
807,1306,3893,5125,5244,825.33,INR,2025-01-18 05:40:38,captured,False,none,,False
808,568,26933,35196,36234,3177.34,INR,2025-01-18 06:14:49,captured,False,none,,False
809,231,19019,24863,25561,3448.03,INR,2025-01-18 06:47:33,captured,False,none,,False
810,708,14413,18810,19392,3341.29,INR,2025-01-18 06:55:49,captured,False,none,,False
811,239,32045,41866,43116,5841.34,INR,2025-01-18 06:56:22,captured,False,none,,False
812,757,6407,8389,8622,1792.74,INR,2025-01-18 07:10:57,captured,False,none,,False
813,606,37200,48632,50055,2227.43,INR,2025-01-18 07:32:15,captured,False,none,,False
814,1230,28857,37724,38851,3217.02,INR,2025-01-18 07:47:41,captured,False,none,,False
815,991,23017,30061,30954,1301.86,INR,2025-01-18 08:08:31,captured,False,none,,False
816,1035,12386,16156,16646,767.73,INR,2025-01-18 08:15:29,captured,False,none,,False
817,501,15004,19586,20193,1099.97,INR,2025-01-18 08:27:10,cancelled,False,none,,False
818,1047,28813,37661,38789,3761.35,INR,2025-01-18 08:29:24,captured,False,none,,False
819,138,20120,26291,27043,3585.03,INR,2025-01-18 08:33:11,captured,False,none,,False
820,880,7155,9348,9626,4058.37,INR,2025-01-18 08:40:21,captured,False,none,,False
821,920,23496,30705,31595,1845.72,INR,2025-01-18 09:01:25,captured,True,none,,False
822,1082,26704,34876,35924,4418.53,INR,2025-01-18 09:12:34,captured,False,none,,False
823,1397,12983,16932,17477,23315.68,INR,2025-01-18 10:11:52,captured,True,none,,False
824,864,11527,15049,15502,1911.69,INR,2025-01-18 10:14:40,captured,False,none,,False
825,1411,36692,47964,49376,2317.58,INR,2025-01-18 10:42:06,captured,False,none,,False
826,196,39860,52116,53643,1665.49,INR,2025-01-18 10:45:28,captured,False,none,,False
827,1299,28032,36633,37734,637.78,INR,2025-01-18 10:49:34,failed,False,none,,False
828,244,19087,24957,25659,4829.9,INR,2025-01-18 11:02:41,captured,False,none,,False
829,920,32316,42214,43491,2423.44,INR,2025-01-18 11:26:05,captured,False,none,,False
830,604,8200,10717,11029,890.62,INR,2025-01-18 11:32:46,captured,False,none,,False
831,696,26487,34578,35641,6916.94,INR,2025-01-18 11:50:30,captured,False,none,,False
832,246,9819,12847,13221,5760.91,INR,2025-01-18 11:58:18,captured,False,none,,False
833,420,20942,27354,28154,3561.66,INR,2025-01-18 12:04:47,captured,False,none,,False
834,221,10206,13336,13745,2913.16,INR,2025-01-18 12:06:55,captured,False,none,,False
835,1332,12116,15808,16285,4505.79,INR,2025-01-18 12:12:25,captured,False,none,,False
836,689,26976,35252,36290,910.03,INR,2025-01-18 12:24:40,captured,False,none,,False
837,1461,5088,6674,6840,1669.21,INR,2025-01-18 12:29:51,captured,False,none,,False
838,289,10158,13283,13682,6305.42,INR,2025-01-18 12:47:22,captured,False,none,,False
839,1144,29959,39142,40330,931.14,INR,2025-01-18 12:56:46,cancelled,False,none,,False
840,595,30931,40411,41638,5659.89,INR,2025-01-18 13:00:07,captured,False,none,,False
841,847,14416,18813,19396,468.09,INR,2025-01-18 13:12:27,captured,False,none,,False
842,837,26145,34133,35184,1615.23,INR,2025-01-18 13:26:11,captured,False,none,,False
843,1124,1527,1969,2059,2029.65,INR,2025-01-18 13:35:31,captured,False,none,,False
844,683,39913,52191,53716,1984.55,INR,2025-01-18 13:57:56,cancelled,False,none,,False
845,762,26141,34127,35178,4130.68,INR,2025-01-18 14:01:27,captured,False,none,,False
846,1211,31552,41214,42443,1671.94,INR,2025-01-18 14:30:10,cancelled,False,none,,False
847,113,10469,13671,14088,967.81,INR,2025-01-18 14:35:40,captured,False,none,,False
848,896,22076,28848,29685,3419.64,INR,2025-01-18 14:36:48,captured,False,none,,False
849,246,3948,5201,5317,3454.28,INR,2025-01-18 14:37:55,captured,False,none,,False
850,239,36717,47996,49408,3356.72,INR,2025-01-18 15:01:48,captured,False,none,,False
851,590,26742,34939,35979,5354.2,INR,2025-01-18 15:24:12,captured,False,none,,False
852,754,17754,23218,23879,3177.16,INR,2025-01-18 15:34:13,captured,False,none,,False
853,743,3584,4702,4842,3439.48,INR,2025-01-18 15:34:56,captured,False,none,,False
854,681,5629,7390,7575,6641.89,INR,2025-01-18 15:41:07,captured,False,none,,False
855,811,1428,1844,1923,3648.4,INR,2025-01-18 16:03:24,captured,False,none,,False
856,259,34742,45404,46769,2470.53,INR,2025-01-18 16:09:29,captured,False,none,,False
857,1441,14779,19303,19887,327.48,INR,2025-01-18 16:17:56,captured,False,none,,False
858,861,6417,8402,8634,879.55,INR,2025-01-18 16:46:47,captured,False,none,,False
859,718,29316,38314,39463,1377.98,INR,2025-01-18 16:55:15,captured,False,none,,False
860,711,26429,34503,35566,2369.04,INR,2025-01-18 16:59:10,captured,False,none,,False
861,1299,33245,43429,44772,1190.57,INR,2025-01-18 16:59:52,captured,False,none,,False
862,608,12658,16510,17030,1994.67,INR,2025-01-18 17:08:15,captured,False,none,,False
863,1027,32838,42887,44209,854.88,INR,2025-01-18 17:13:50,captured,False,none,,False
864,847,7295,9526,9811,262.09,INR,2025-01-18 17:24:22,cancelled,False,none,,False
865,791,29361,38372,39520,858.92,INR,2025-01-18 17:32:19,cancelled,False,none,,False
866,847,19609,25638,26363,1585.12,INR,2025-01-18 17:39:12,captured,False,none,,False
867,557,7751,10126,10430,1360.35,INR,2025-01-18 17:41:26,captured,False,none,,False
868,264,4134,5451,5564,9892.5,INR,2025-01-18 18:00:08,captured,False,none,,False
869,1275,6104,7999,8205,3198.7,INR,2025-01-18 18:01:07,captured,False,none,,False
870,329,6565,8589,8837,1155.82,INR,2025-01-18 18:01:07,captured,False,none,,False
871,1289,36568,47794,49215,316.98,INR,2025-01-18 18:10:36,captured,False,none,,False
872,1274,20942,27354,28154,2794.31,INR,2025-01-18 18:11:13,failed,False,none,,False
873,1441,10150,13272,13672,265.32,INR,2025-01-18 18:14:40,captured,False,none,,False
874,592,5292,6932,7115,892.65,INR,2025-01-18 18:19:52,captured,False,none,,False
875,1181,10525,13746,14173,1044.7,INR,2025-01-18 18:22:36,captured,False,none,,False
876,1460,10821,14129,14577,680.22,INR,2025-01-18 18:33:30,captured,False,none,,False
877,1211,8476,11074,11395,1917.68,INR,2025-01-18 18:45:20,captured,False,none,,False
878,481,17610,23032,23683,1334.89,INR,2025-01-18 18:47:03,captured,False,none,,False
879,718,19359,25319,26022,1983.09,INR,2025-01-18 18:58:25,captured,False,none,,False
880,1329,34858,45558,46928,336.12,INR,2025-01-18 19:23:44,captured,False,none,,False
881,784,12453,16242,16738,1463.3,INR,2025-01-18 19:37:24,failed,False,none,,False
882,97,7957,10397,10695,2394.45,INR,2025-01-18 19:40:27,captured,False,none,,False
883,192,25700,33583,34585,644.32,INR,2025-01-18 19:50:47,captured,False,none,,False
884,592,23011,30055,30947,480.03,INR,2025-01-18 19:53:24,captured,False,none,,False
885,1417,38492,50339,51798,5981.08,INR,2025-01-18 20:10:54,captured,False,none,,False
886,1199,9114,11910,12275,720.97,INR,2025-01-18 20:27:14,captured,False,none,,False
887,780,16274,21272,21896,2148.05,INR,2025-01-18 21:12:43,captured,False,none,,False
888,373,3443,4523,4629,602.44,INR,2025-01-18 21:30:13,captured,False,none,,False
889,450,7503,9804,10087,3108.25,INR,2025-01-18 21:41:26,captured,False,none,,False
890,859,32242,42118,43386,878.3,INR,2025-01-18 21:49:58,captured,False,none,,False
891,1080,16274,21272,21896,843.69,INR,2025-01-18 22:03:41,captured,False,none,,False
892,5,8808,11520,11862,1700.97,INR,2025-01-18 22:57:20,captured,False,none,,False
893,1402,5516,7237,7417,5584.29,INR,2025-01-18 23:07:58,captured,False,none,,False
894,451,25978,33923,34955,5745.85,INR,2025-01-18 23:13:01,captured,False,none,,False
895,7,3648,4786,4916,1556.41,INR,2025-01-18 23:19:50,captured,False,none,,False
896,60,12388,16160,16651,1429.18,INR,2025-01-18 23:22:52,cancelled,False,none,,False
897,574,32394,42309,43594,1886.6,INR,2025-01-18 23:32:18,captured,False,none,,False
898,528,5862,7687,7884,2603.64,INR,2025-01-18 23:39:47,captured,False,none,,False
899,104,30616,40002,41222,1423.71,INR,2025-01-18 23:41:44,captured,False,none,,False
900,583,26253,34272,35335,1598.57,INR,2025-01-18 23:46:12,captured,False,none,,False
901,503,22520,29420,30295,2736.11,INR,2025-01-19 00:32:23,captured,False,none,,False
902,1007,11204,14618,15077,1258.82,INR,2025-01-19 00:43:44,captured,False,none,,False
903,620,23637,30893,31787,3207.16,INR,2025-01-19 01:35:59,captured,False,none,,False
904,707,38595,50470,51931,1679.05,INR,2025-01-19 02:18:50,captured,False,none,,False
905,170,36423,47609,49019,1057.47,INR,2025-01-19 05:36:48,captured,False,none,,False
906,327,28595,37378,38480,783.14,INR,2025-01-19 06:07:05,failed,False,none,,False
907,554,16179,21146,21767,1169.88,INR,2025-01-19 06:23:06,captured,False,none,,False
908,1008,39992,52299,53818,3648.86,INR,2025-01-19 06:24:26,captured,False,none,,False
909,879,23077,30143,31028,3841.6,INR,2025-01-19 07:30:47,captured,False,none,,False
910,778,19185,25091,25788,1191.4,INR,2025-01-19 08:27:34,captured,False,none,,False
911,887,4735,15257,6367,1307.61,INR,2025-01-19 08:39:04,captured,False,none,,False
912,80,27176,35510,36572,846.53,INR,2025-01-19 09:12:54,captured,False,none,,False
913,166,3068,3998,4147,562.9,INR,2025-01-19 09:37:28,captured,False,none,,False
914,259,34736,45397,46761,4364.26,INR,2025-01-19 09:39:29,captured,False,none,,False
915,923,18303,23934,24627,2835.16,INR,2025-01-19 10:24:12,captured,False,none,,False
916,399,23386,30561,31450,378.77,INR,2025-01-19 10:27:58,captured,False,none,,False
917,353,5772,7570,7764,1465.77,INR,2025-01-19 10:46:19,captured,False,none,,False
918,148,27897,36455,37556,3847.01,INR,2025-01-19 10:56:02,captured,False,none,,False
919,757,990,1277,1328,1648.38,INR,2025-01-19 11:03:01,captured,False,none,,False
920,809,36665,47932,49340,4582.7,INR,2025-01-19 11:12:30,captured,False,none,,False
921,723,1840,2384,2491,2851.67,INR,2025-01-19 11:30:31,captured,False,none,,False
922,61,17251,22548,23187,1304.03,INR,2025-01-19 11:41:35,captured,False,none,,False
923,711,10286,13440,13842,895.23,INR,2025-01-19 11:46:21,captured,False,none,,False
924,407,23522,30738,31636,985.84,INR,2025-01-19 11:47:55,captured,False,none,,False
925,711,32949,43042,44369,1234.9,INR,2025-01-19 12:20:04,captured,False,none,,False
926,680,22558,29469,30345,961.68,INR,2025-01-19 12:59:38,captured,False,none,,False
927,690,9763,12771,13134,6749.8,INR,2025-01-19 13:09:20,captured,False,none,,False
928,1250,13064,17033,17581,848.87,INR,2025-01-19 13:24:27,captured,False,none,,False
929,73,34149,44619,45968,2070.05,INR,2025-01-19 13:30:48,captured,False,none,,False
930,417,1249,1613,1679,1899.41,INR,2025-01-19 13:36:20,captured,False,none,,False
931,15,37690,49281,50718,792.17,INR,2025-01-19 13:37:54,captured,False,none,,False
932,457,20156,26344,27093,926.04,INR,2025-01-19 14:03:52,captured,False,none,,False
933,1072,28687,37499,38608,2221.59,INR,2025-01-19 14:30:23,captured,False,none,,False
934,577,26534,34646,35702,3487.46,INR,2025-01-19 14:40:26,cancelled,False,none,,False
935,1461,21618,28255,29067,1730.02,INR,2025-01-19 14:40:35,captured,False,none,,False
936,961,2905,3790,3932,5473.01,INR,2025-01-19 14:46:20,captured,False,none,,False
937,654,39346,51430,52942,826.36,INR,2025-01-19 14:49:21,captured,False,none,,False
938,101,24601,32132,33109,4096.88,INR,2025-01-19 14:51:36,captured,False,none,,False
939,1480,36825,48136,49552,715.82,INR,2025-01-19 15:07:15,captured,False,none,,False
940,595,9786,12801,13169,7945.06,INR,2025-01-19 15:07:25,captured,False,none,,False
941,1120,27591,36051,37149,3226.43,INR,2025-01-19 15:36:23,captured,False,none,,False
942,972,34884,45590,46964,4971.62,INR,2025-01-19 15:41:56,captured,False,none,,False
943,1454,4913,6451,6614,1213.38,INR,2025-01-19 15:45:23,captured,False,none,,False
944,1399,11638,15191,15648,2518.11,INR,2025-01-19 15:57:16,captured,False,none,,False
945,1301,37613,49175,50611,1540.15,INR,2025-01-19 16:02:47,captured,False,none,,False
946,363,22528,29432,30308,1858.07,INR,2025-01-19 16:28:28,captured,False,none,,False
947,231,31158,40715,41930,3465.02,INR,2025-01-19 17:05:36,captured,False,none,,False
948,1135,32252,42132,43403,770.87,INR,2025-01-19 17:07:06,captured,False,none,,False
949,395,36461,47655,49071,3463.78,INR,2025-01-19 17:15:35,captured,False,none,,False
950,936,10267,13415,13819,475.57,INR,2025-01-19 17:26:42,captured,False,none,,False
951,295,24212,31638,32583,1457.74,INR,2025-01-19 17:27:52,captured,False,none,,False
952,864,15224,19877,20482,3490.05,INR,2025-01-19 17:34:46,captured,False,none,,False
953,384,17479,22853,23507,392.73,INR,2025-01-19 17:57:26,captured,False,none,,False
954,688,18292,23922,24615,1783.96,INR,2025-01-19 18:01:50,captured,False,none,,False
955,374,17556,22954,23610,1049.4,INR,2025-01-19 18:13:47,captured,False,none,,False
956,852,16214,21193,21816,2258.35,INR,2025-01-19 18:35:57,captured,False,none,,False
957,1195,15469,20207,20811,2106.24,INR,2025-01-19 19:04:44,captured,False,none,,False
958,77,27568,36019,37112,2984.77,INR,2025-01-19 19:15:59,captured,False,none,,False
959,986,29491,38543,39696,3993.63,INR,2025-01-19 19:17:40,captured,False,none,,False
960,817,27930,36499,37601,4283.19,INR,2025-01-19 19:24:18,captured,False,none,,False
961,544,23013,30057,30950,1572.98,INR,2025-01-19 19:37:46,captured,False,none,,False
962,138,20203,26398,27155,2010.65,INR,2025-01-19 19:42:59,captured,False,none,,False
963,635,13266,17302,17852,2941.85,INR,2025-01-19 19:47:34,failed,False,none,,False
964,274,24458,31959,32919,2289.6,INR,2025-01-19 20:17:00,captured,True,none,,False
965,843,17556,22954,23610,6533.83,INR,2025-01-19 20:36:29,captured,False,none,,False
966,126,35344,46201,47579,7450.3,INR,2025-01-19 21:11:27,captured,False,none,,False
967,18,18056,23617,24298,7526.31,INR,2025-01-19 21:20:55,captured,False,none,,False
968,228,38569,50438,51895,2568.71,INR,2025-01-19 21:22:00,captured,False,none,,False
969,1435,34347,44881,46234,1965.52,INR,2025-01-19 21:38:54,captured,False,none,,False
970,826,21815,28521,29344,3634.76,INR,2025-01-19 21:52:30,captured,False,none,,False
971,1409,39281,51347,52857,2536.46,INR,2025-01-19 22:00:50,captured,False,none,,False
972,1478,432,553,581,2498.26,INR,2025-01-19 22:15:40,captured,False,none,,False
973,561,7242,9458,9739,1965.0,INR,2025-01-19 22:21:52,captured,False,none,,False
974,1100,30950,40439,41660,942.67,INR,2025-01-19 22:38:23,captured,False,none,,False
975,773,4575,6026,6166,1110.65,INR,2025-01-19 22:43:57,captured,False,none,,False
976,1080,31861,41619,42865,675.2,INR,2025-01-19 23:03:34,captured,False,none,,False
977,634,2717,3548,3680,1123.9,INR,2025-01-19 23:05:33,captured,False,none,,False
978,1428,30745,40174,41392,5384.06,INR,2025-01-19 23:34:29,captured,False,none,,False
979,100,27357,35743,36824,1586.77,INR,2025-01-19 23:41:52,captured,False,none,,False
980,1326,923,1187,1232,1047.87,INR,2025-01-19 23:44:42,failed,False,none,,False
981,630,5561,7299,7479,2248.56,INR,2025-01-20 00:32:36,failed,False,none,,False
982,172,11536,15059,15514,3809.76,INR,2025-01-20 00:36:40,captured,False,none,,False
983,741,22536,29441,30318,3017.53,INR,2025-01-20 03:00:34,captured,False,none,,False
984,1156,10053,13148,13550,4202.53,INR,2025-01-20 04:23:00,captured,False,none,,False
985,457,9171,11989,12350,459.54,INR,2025-01-20 04:47:53,captured,False,none,,False
986,289,30235,39500,40702,5561.22,INR,2025-01-20 04:59:27,captured,False,none,,False
987,931,2624,3422,3557,1252.5,INR,2025-01-20 05:14:10,captured,False,none,,False
988,289,31486,41131,42348,6187.92,INR,2025-01-20 05:15:33,captured,False,none,,False
989,1023,20633,26951,27731,2159.31,INR,2025-01-20 06:00:42,captured,False,none,,False
990,73,4262,5619,5748,2418.35,INR,2025-01-20 06:22:12,captured,False,none,,False
991,321,25761,33661,34666,2257.78,INR,2025-01-20 06:25:13,captured,False,none,,False
992,64,10575,13808,14239,1182.15,INR,2025-01-20 06:37:42,captured,False,none,,False
993,649,26985,35261,36304,3299.26,INR,2025-01-20 06:52:53,captured,False,none,,False
994,1335,5934,7791,7973,1374.01,INR,2025-01-20 06:58:59,captured,False,none,,False
