id,transaction_id,reason,status,created_at
482,33178,cancelled_recurring,under_review,2025-05-28 22:27:16
483,48464,defective_merchandise,resolved,2025-05-29 00:35:45
484,28301,unauthorized_transaction,resolved,2025-05-29 01:26:59
485,41775,cancelled_recurring,resolved,2025-05-29 01:33:55
486,33865,fraud_reported,under_review,2025-05-29 09:01:51
487,41131,card_compromised,resolved,2025-05-29 11:16:46
488,33960,cancelled_recurring,resolved,2025-05-29 15:55:56
489,33918,card_compromised,open,2025-05-30 01:06:52
490,35765,product_not_received,resolved,2025-05-30 02:50:18
491,34806,defective_merchandise,under_review,2025-05-30 06:54:19
492,41389,unauthorized_transaction,resolved,2025-05-30 10:27:32
493,41265,defective_merchandise,escalated,2025-05-30 19:10:13
494,35202,product_not_received,under_review,2025-05-30 21:49:06
495,30246,billing_error,open,2025-05-31 13:39:08
496,33948,billing_error,resolved,2025-05-31 16:39:12
497,37058,defective_merchandise,open,2025-05-31 23:56:44
498,30061,defective_merchandise,resolved,2025-06-01 02:26:59
499,48970,billing_error,resolved,2025-06-01 09:05:33
500,37650,defective_merchandise,resolved,2025-06-01 22:42:23
501,45661,fraud_reported,resolved,2025-06-01 22:52:24
502,41178,defective_merchandise,under_review,2025-06-02 01:47:17
503,48546,cancelled_recurring,resolved,2025-06-02 08:54:12
504,31007,billing_error,open,2025-06-02 22:32:26
505,50067,defective_merchandise,open,2025-06-03 02:37:24
506,49413,cancelled_recurring,under_review,2025-06-03 03:17:24
507,42494,product_not_received,under_review,2025-06-03 13:49:26
508,40044,cancelled_recurring,under_review,2025-06-04 00:27:26
509,41956,cancelled_recurring,resolved,2025-06-04 01:28:19
510,47722,unauthorized_transaction,under_review,2025-06-04 17:15:29
511,41443,card_compromised,open,2025-06-04 18:05:11
512,50985,fraud_reported,under_review,2025-06-04 23:31:01
513,41130,unauthorized_transaction,under_review,2025-06-05 00:55:21
514,48446,product_not_received,escalated,2025-06-05 02:28:40
515,33158,defective_merchandise,resolved,2025-06-05 04:19:53
516,43154,product_not_received,resolved,2025-06-05 08:10:08
517,44523,product_not_received,under_review,2025-06-05 12:38:53
518,45791,fraud_reported,under_review,2025-06-05 14:54:04
519,34599,billing_error,resolved,2025-06-05 19:14:50
520,52785,cancelled_recurring,under_review,2025-06-05 20:38:08
521,46155,fraud_reported,open,2025-06-05 23:48:11
522,34788,billing_error,open,2025-06-06 06:39:13
523,41336,cancelled_recurring,escalated,2025-06-06 07:33:35
524,37801,cancelled_recurring,resolved,2025-06-06 12:56:31
525,51241,cancelled_recurring,escalated,2025-06-07 00:32:40
526,43594,cancelled_recurring,under_review,2025-06-07 05:52:24
527,35988,billing_error,under_review,2025-06-07 10:09:25
528,47484,product_not_received,under_review,2025-06-07 10:37:47
529,36456,defective_merchandise,under_review,2025-06-07 16:12:23
530,38398,cancelled_recurring,under_review,2025-06-07 20:30:00
531,50988,card_compromised,resolved,2025-06-07 22:19:11
532,51606,product_not_received,resolved,2025-06-07 23:52:17
533,40027,product_not_received,under_review,2025-06-08 13:42:09
534,38715,billing_error,under_review,2025-06-08 16:40:23
535,50942,defective_merchandise,resolved,2025-06-08 18:25:52
536,33678,product_not_received,open,2025-06-08 21:35:35
537,37197,defective_merchandise,resolved,2025-06-09 22:13:28
538,46472,defective_merchandise,resolved,2025-06-10 01:02:52
539,35222,product_not_received,open,2025-06-10 13:25:32
540,36154,billing_error,under_review,2025-06-10 23:32:58
541,53723,defective_merchandise,resolved,2025-06-11 03:11:10
542,37467,card_compromised,resolved,2025-06-11 16:15:54
543,46382,product_not_received,resolved,2025-06-11 16:28:21
544,54541,product_not_received,open,2025-06-11 16:56:47
545,47552,billing_error,under_review,2025-06-11 18:10:03
546,51077,cancelled_recurring,resolved,2025-06-12 06:15:12
547,45349,defective_merchandise,resolved,2025-06-13 00:15:12
548,37574,unauthorized_transaction,resolved,2025-06-13 09:34:20
549,49781,cancelled_recurring,resolved,2025-06-13 20:38:27
550,51757,defective_merchandise,resolved,2025-06-14 04:57:27
551,36043,defective_merchandise,under_review,2025-06-14 06:58:19
552,38122,defective_merchandise,resolved,2025-06-14 07:04:18
553,42432,billing_error,resolved,2025-06-14 10:36:46
554,37285,defective_merchandise,under_review,2025-06-14 12:27:28
555,45831,fraud_reported,open,2025-06-14 19:57:14
556,36423,product_not_received,under_review,2025-06-15 03:36:05
557,50995,unauthorized_transaction,open,2025-06-15 09:27:25
558,41386,fraud_reported,resolved,2025-06-15 11:21:18
559,38552,billing_error,under_review,2025-06-15 11:21:32
560,58160,cancelled_recurring,resolved,2025-06-15 17:47:24
561,44725,billing_error,resolved,2025-06-16 00:22:58
562,38256,product_not_received,open,2025-06-16 03:21:22
563,41139,fraud_reported,under_review,2025-06-16 09:34:35
564,53466,billing_error,under_review,2025-06-16 11:22:40
565,48354,product_not_received,under_review,2025-06-17 08:14:01
566,58749,card_compromised,resolved,2025-06-17 09:58:49
567,57663,billing_error,open,2025-06-17 17:02:21
568,47423,product_not_received,resolved,2025-06-17 18:58:52
569,43747,product_not_received,resolved,2025-06-17 19:29:30
570,43034,billing_error,open,2025-06-18 03:09:12
571,43132,defective_merchandise,resolved,2025-06-18 12:35:40
572,43129,defective_merchandise,under_review,2025-06-18 15:47:27
573,55328,defective_merchandise,resolved,2025-06-18 18:23:18
574,45457,card_compromised,under_review,2025-06-18 20:16:13
575,42047,cancelled_recurring,resolved,2025-06-18 20:48:04
576,59177,billing_error,open,2025-06-18 22:22:09
577,55752,billing_error,under_review,2025-06-19 08:44:22
578,49379,defective_merchandise,resolved,2025-06-19 15:52:43
579,41126,card_compromised,under_review,2025-06-19 17:25:47
580,56902,cancelled_recurring,open,2025-06-19 22:45:41
581,56477,product_not_received,under_review,2025-06-21 12:34:57
582,50991,unauthorized_transaction,under_review,2025-06-21 14:59:10
583,40706,defective_merchandise,under_review,2025-06-21 16:07:57
584,44369,billing_error,resolved,2025-06-21 16:34:09
585,47230,product_not_received,resolved,2025-06-21 19:32:58
586,54865,billing_error,resolved,2025-06-22 02:32:47
587,47330,card_compromised,under_review,2025-06-22 05:46:36
588,50011,product_not_received,resolved,2025-06-22 16:57:33
589,41005,billing_error,resolved,2025-06-22 21:06:15
590,43111,cancelled_recurring,resolved,2025-06-22 22:15:45
591,48022,fraud_reported,resolved,2025-06-23 00:40:08
592,54139,card_compromised,resolved,2025-06-23 08:33:34
593,44535,cancelled_recurring,resolved,2025-06-23 11:21:45
594,45557,product_not_received,resolved,2025-06-23 11:42:12
595,60075,cancelled_recurring,resolved,2025-06-23 16:13:44
596,41122,card_compromised,under_review,2025-06-23 17:56:06
597,58162,billing_error,open,2025-06-23 18:40:28
598,55593,product_not_received,under_review,2025-06-23 22:36:21
599,49497,product_not_received,under_review,2025-06-24 01:24:08
600,43412,product_not_received,resolved,2025-06-24 06:03:36
601,60694,product_not_received,under_review,2025-06-24 13:48:33
602,62730,cancelled_recurring,resolved,2025-06-24 15:19:28
603,59273,cancelled_recurring,under_review,2025-06-24 18:27:58
604,56593,product_not_received,resolved,2025-06-24 19:09:32
605,51184,defective_merchandise,open,2025-06-24 21:16:12
606,60338,billing_error,resolved,2025-06-25 02:58:52
607,45472,card_compromised,under_review,2025-06-25 15:53:53
608,54746,product_not_received,open,2025-06-25 22:16:41
609,44360,cancelled_recurring,under_review,2025-06-26 13:21:12
610,47727,unauthorized_transaction,under_review,2025-06-26 15:12:10
611,52876,product_not_received,under_review,2025-06-27 02:07:58
612,55101,product_not_received,resolved,2025-06-27 05:08:44
613,56220,cancelled_recurring,resolved,2025-06-27 06:26:19
614,47872,defective_merchandise,under_review,2025-06-27 14:42:07
615,52607,product_not_received,open,2025-06-27 22:03:57
616,50026,billing_error,under_review,2025-06-28 05:11:07
617,47713,fraud_reported,under_review,2025-06-28 06:52:47
618,50989,unauthorized_transaction,open,2025-06-28 09:12:30
619,53158,product_not_received,open,2025-06-28 09:46:52
620,63686,defective_merchandise,resolved,2025-06-28 15:23:02
621,47759,defective_merchandise,open,2025-06-28 16:29:21
622,55222,fraud_reported,resolved,2025-06-28 23:34:28
623,50833,billing_error,resolved,2025-06-29 01:52:40
624,63108,billing_error,resolved,2025-06-29 04:31:29
625,55326,product_not_received,resolved,2025-06-29 05:00:57
626,50155,defective_merchandise,under_review,2025-06-29 07:25:23
627,47711,card_compromised,under_review,2025-06-29 07:37:13
628,54849,product_not_received,open,2025-06-29 13:45:26
629,49598,cancelled_recurring,under_review,2025-06-29 14:35:54
630,64531,unauthorized_transaction,under_review,2025-06-29 20:39:53
631,61623,cancelled_recurring,under_review,2025-06-30 00:21:57
632,57948,unauthorized_transaction,under_review,2025-06-30 01:00:02
633,48431,billing_error,open,2025-06-30 04:09:25
634,48023,product_not_received,resolved,2025-06-30 08:55:45
635,57778,cancelled_recurring,under_review,2025-06-30 10:51:18
636,54601,cancelled_recurring,open,2025-06-30 14:20:14
637,61640,defective_merchandise,under_review,2025-06-30 14:42:32
638,47774,billing_error,open,2025-06-30 19:23:00
639,60955,card_compromised,under_review,2025-06-30 20:14:24
640,55159,billing_error,resolved,2025-07-01 00:26:00
641,63061,defective_merchandise,resolved,2025-07-01 07:20:40
642,63417,billing_error,escalated,2025-07-01 11:16:48
643,61157,product_not_received,resolved,2025-07-01 11:24:18
644,49155,defective_merchandise,resolved,2025-07-01 11:42:20
645,56690,cancelled_recurring,under_review,2025-07-02 04:57:11
646,63592,fraud_reported,resolved,2025-07-02 05:19:50
647,59370,defective_merchandise,open,2025-07-02 10:29:57
648,50826,billing_error,resolved,2025-07-02 12:28:30
649,61380,cancelled_recurring,resolved,2025-07-02 14:40:06
650,65201,card_compromised,under_review,2025-07-02 15:53:36
651,54779,product_not_received,resolved,2025-07-02 19:22:41
652,45836,card_compromised,open,2025-07-02 19:59:40
653,52706,defective_merchandise,open,2025-07-02 23:32:00
654,52479,product_not_received,resolved,2025-07-03 02:04:09
655,50338,defective_merchandise,open,2025-07-03 06:38:40
656,48360,defective_merchandise,under_review,2025-07-03 07:00:26
657,59629,cancelled_recurring,under_review,2025-07-03 08:58:59
658,51004,product_not_received,resolved,2025-07-03 09:37:49
659,63350,defective_merchandise,resolved,2025-07-03 11:37:05
660,65137,fraud_reported,resolved,2025-07-03 12:46:46
661,65966,product_not_received,resolved,2025-07-03 15:41:43
662,55223,unauthorized_transaction,resolved,2025-07-03 23:49:02
663,53537,billing_error,resolved,2025-07-04 03:26:29
664,64530,fraud_reported,under_review,2025-07-04 06:43:32
665,55777,defective_merchandise,resolved,2025-07-04 07:54:24
666,47894,fraud_reported,resolved,2025-07-04 15:07:18
667,52720,billing_error,open,2025-07-04 16:24:11
668,55188,billing_error,open,2025-07-05 03:00:02
669,59987,cancelled_recurring,under_review,2025-07-05 10:22:11
670,65132,fraud_reported,resolved,2025-07-05 12:16:00
671,65174,card_compromised,resolved,2025-07-05 14:38:23
672,49391,billing_error,open,2025-07-05 17:06:22
673,65228,card_compromised,open,2025-07-05 17:23:38
674,62988,cancelled_recurring,resolved,2025-07-06 00:10:55
675,53007,defective_merchandise,under_review,2025-07-06 03:32:08
676,54282,defective_merchandise,open,2025-07-06 06:45:05
677,55761,cancelled_recurring,resolved,2025-07-06 11:54:51
678,56517,product_not_received,resolved,2025-07-06 15:38:19
679,65170,unauthorized_transaction,resolved,2025-07-06 19:11:32
680,52182,defective_merchandise,resolved,2025-07-06 19:37:15
681,64998,product_not_received,escalated,2025-07-06 19:53:15
682,52905,cancelled_recurring,resolved,2025-07-06 23:41:00
683,64065,product_not_received,open,2025-07-07 00:48:49
684,64969,card_compromised,resolved,2025-07-07 10:27:51
685,53345,product_not_received,resolved,2025-07-07 10:32:29
686,66537,billing_error,under_review,2025-07-07 12:49:26
687,58885,card_compromised,under_review,2025-07-07 16:12:35
688,65197,unauthorized_transaction,open,2025-07-07 16:54:22
689,56154,defective_merchandise,resolved,2025-07-07 17:49:18
690,59819,cancelled_recurring,resolved,2025-07-07 18:58:23
691,51845,cancelled_recurring,open,2025-07-07 22:56:59
692,63457,defective_merchandise,escalated,2025-07-08 11:33:21
693,63237,defective_merchandise,resolved,2025-07-08 23:51:49
694,49285,cancelled_recurring,resolved,2025-07-09 01:04:59
695,54738,billing_error,under_review,2025-07-09 01:44:24
696,65183,card_compromised,open,2025-07-09 06:04:50
697,53312,billing_error,resolved,2025-07-09 08:59:23
698,54922,billing_error,escalated,2025-07-09 10:21:28
699,65141,card_compromised,resolved,2025-07-09 16:25:54
700,61989,cancelled_recurring,resolved,2025-07-09 18:22:28
701,66615,defective_merchandise,resolved,2025-07-10 00:08:35
702,50993,fraud_reported,open,2025-07-10 07:52:21
703,55226,card_compromised,resolved,2025-07-10 10:46:13
704,51980,cancelled_recurring,resolved,2025-07-10 10:48:23
705,58758,product_not_received,resolved,2025-07-10 10:51:43
706,65111,product_not_received,under_review,2025-07-10 12:13:10
707,51177,defective_merchandise,under_review,2025-07-10 15:12:07
708,67202,defective_merchandise,resolved,2025-07-11 02:19:10
709,62976,cancelled_recurring,resolved,2025-07-11 02:30:11
710,54255,billing_error,resolved,2025-07-11 08:45:31
711,64833,defective_merchandise,under_review,2025-07-11 10:29:45
712,66869,fraud_reported,resolved,2025-07-11 11:58:46
713,49909,defective_merchandise,resolved,2025-07-11 14:43:46
714,52271,product_not_received,under_review,2025-07-11 19:43:43
715,64542,card_compromised,resolved,2025-07-12 06:18:37
716,65155,fraud_reported,under_review,2025-07-12 06:52:38
717,65179,fraud_reported,resolved,2025-07-12 08:36:10
718,54229,fraud_reported,open,2025-07-12 08:51:32
719,62664,billing_error,resolved,2025-07-13 02:14:11
720,58468,billing_error,resolved,2025-07-13 08:18:59
721,51538,billing_error,resolved,2025-07-13 09:48:34
722,58325,product_not_received,resolved,2025-07-13 12:17:40
723,64551,cancelled_recurring,open,2025-07-13 16:23:09
724,58867,cancelled_recurring,resolved,2025-07-13 17:24:47
725,65142,unauthorized_transaction,resolved,2025-07-13 20:12:39
726,61744,product_not_received,open,2025-07-13 21:51:03
727,58462,billing_error,resolved,2025-07-14 05:37:24
728,57309,defective_merchandise,resolved,2025-07-14 08:30:20
729,65932,defective_merchandise,open,2025-07-14 11:53:50
730,65696,defective_merchandise,escalated,2025-07-14 14:46:45
731,66875,unauthorized_transaction,escalated,2025-07-14 15:56:18
732,65160,card_compromised,under_review,2025-07-14 16:07:38
733,63668,unauthorized_transaction,resolved,2025-07-14 18:35:25
734,61177,defective_merchandise,under_review,2025-07-15 03:10:18
735,58678,billing_error,resolved,2025-07-15 05:08:44
736,64729,billing_error,escalated,2025-07-15 08:13:21
737,52931,product_not_received,under_review,2025-07-16 00:27:31
738,52178,product_not_received,open,2025-07-16 00:34:18
739,60417,product_not_received,under_review,2025-07-16 02:18:47
740,53534,billing_error,resolved,2025-07-16 08:27:54
741,65135,unauthorized_transaction,resolved,2025-07-16 18:04:24
742,59421,defective_merchandise,resolved,2025-07-16 19:26:50
743,53948,product_not_received,under_review,2025-07-17 10:19:50
744,61848,cancelled_recurring,under_review,2025-07-17 10:27:53
745,63557,card_compromised,under_review,2025-07-17 11:16:19
746,63338,cancelled_recurring,under_review,2025-07-17 14:35:10
747,66954,cancelled_recurring,resolved,2025-07-17 17:25:53
748,63114,cancelled_recurring,under_review,2025-07-17 20:10:43
749,54825,cancelled_recurring,open,2025-07-17 21:23:01
750,53786,cancelled_recurring,resolved,2025-07-17 22:40:31
751,61917,cancelled_recurring,resolved,2025-07-18 10:31:43
752,66874,card_compromised,open,2025-07-18 12:02:18
753,65211,unauthorized_transaction,under_review,2025-07-18 12:02:41
754,57470,product_not_received,escalated,2025-07-18 14:10:20
755,59870,billing_error,under_review,2025-07-18 20:12:10
756,56529,billing_error,resolved,2025-07-18 20:26:50
757,65230,product_not_received,resolved,2025-07-18 23:56:38
758,56033,product_not_received,resolved,2025-07-19 16:40:59
759,66489,product_not_received,resolved,2025-07-20 01:58:23
760,60604,product_not_received,resolved,2025-07-20 09:47:58
761,61130,defective_merchandise,under_review,2025-07-20 10:00:34
762,65144,card_compromised,resolved,2025-07-20 11:25:21
763,60076,billing_error,resolved,2025-07-20 16:29:18
764,59308,cancelled_recurring,under_review,2025-07-21 00:50:48
765,56097,billing_error,resolved,2025-07-21 04:10:24
766,63449,product_not_received,under_review,2025-07-21 04:37:15
767,65147,unauthorized_transaction,resolved,2025-07-21 11:14:04
768,58028,card_compromised,resolved,2025-07-21 17:12:58
769,65279,unauthorized_transaction,resolved,2025-07-21 21:14:49
770,65186,unauthorized_transaction,under_review,2025-07-22 05:25:26
771,55747,billing_error,resolved,2025-07-22 18:17:21
772,65185,card_compromised,open,2025-07-22 18:35:50
773,61869,billing_error,under_review,2025-07-23 01:03:31
774,59430,billing_error,escalated,2025-07-23 04:49:04
775,60725,billing_error,resolved,2025-07-23 12:01:57
776,66885,card_compromised,resolved,2025-07-23 12:35:17
777,57575,defective_merchandise,open,2025-07-24 07:01:59
778,65158,fraud_reported,under_review,2025-07-24 09:46:36
779,64746,defective_merchandise,resolved,2025-07-24 10:16:52
780,61603,defective_merchandise,open,2025-07-24 11:38:16
781,65164,card_compromised,resolved,2025-07-24 17:26:14
782,61060,billing_error,under_review,2025-07-24 17:45:56
783,65446,billing_error,under_review,2025-07-25 03:49:22
784,67495,product_not_received,under_review,2025-07-25 04:37:34
785,66883,card_compromised,resolved,2025-07-25 19:08:58
786,63375,product_not_received,resolved,2025-07-26 03:10:15
787,63882,billing_error,under_review,2025-07-26 08:18:32
788,65220,fraud_reported,resolved,2025-07-28 01:58:10
789,62404,billing_error,under_review,2025-07-28 05:01:58
790,62290,defective_merchandise,open,2025-07-28 12:23:19
791,63611,defective_merchandise,resolved,2025-07-28 17:30:28
792,66872,unauthorized_transaction,under_review,2025-07-29 16:17:30
793,65175,card_compromised,resolved,2025-07-30 13:12:28
794,64003,billing_error,under_review,2025-07-31 00:44:32
795,63697,card_compromised,resolved,2025-07-31 03:29:45
796,63787,product_not_received,resolved,2025-07-31 13:12:16
797,63248,product_not_received,resolved,2025-07-31 13:40:45
798,63002,cancelled_recurring,resolved,2025-08-02 21:17:44
799,65212,card_compromised,under_review,2025-08-03 03:25:33
800,66867,defective_merchandise,resolved,2025-08-03 05:07:17
801,65088,fraud_reported,resolved,2025-08-03 15:50:41
802,65255,fraud_reported,resolved,2025-08-04 03:15:49
803,65178,unauthorized_transaction,resolved,2025-08-04 07:43:58
804,66380,cancelled_recurring,resolved,2025-08-04 22:59:49
805,65131,unauthorized_transaction,resolved,2025-08-05 05:20:10
806,64546,fraud_reported,resolved,2025-08-06 06:48:10
807,65207,fraud_reported,resolved,2025-08-06 09:53:15
808,66910,billing_error,resolved,2025-08-06 12:39:03
809,64165,billing_error,resolved,2025-08-06 17:55:36
810,66877,card_compromised,resolved,2025-08-06 22:25:26
811,65177,fraud_reported,resolved,2025-08-07 03:27:30
812,65143,card_compromised,open,2025-08-08 00:21:33
813,67413,defective_merchandise,resolved,2025-08-08 08:54:39
814,66652,cancelled_recurring,under_review,2025-08-08 21:38:34
815,65333,unauthorized_transaction,resolved,2025-08-09 11:44:08
816,65589,defective_merchandise,resolved,2025-08-09 12:54:01
817,66159,billing_error,resolved,2025-08-10 11:01:49
818,66348,defective_merchandise,resolved,2025-08-12 02:22:40
